Phylostratum	GeneID	B1	B2	B3	B4	B5	B6	B7	B8	B9	B10	B11	B12	B13	B14	B15	B16	B17	B18	B19	B20	B21	B22	B23	B24	B25	B26	B27	B28	B32	B33	B34
0.7404580152671757	B4U62_17970	903	1018	479	550	603	637	1523	731	1311	1089	1298	1079	601	475	423	698	488	728	510	335	407	320	56	72	71	206	206	2	278	200	386
0.8730048577376821	B4U62_17975	2700	3038	1887	1699	1991	1967	4641	2569	3936	3040	3592	3090	1642	1294	1118	1741	1212	1853	1168	727	1092	852	87	93	117	427	426	15	341	278	495
0.7404580152671757	B4U62_17980	647	722	550	777	812	946	1909	1594	2291	2509	2289	2220	1072	948	780	791	742	1052	833	802	691	945	154	191	199	540	477	25	1111	932	1495
0.7404580152671757	B4U62_17985	355	410	313	517	400	552	1066	891	1292	1737	1519	1341	657	501	435	552	403	628	463	459	461	701	208	245	147	474	377	16	844	655	1245
0.7404580152671757	B4U62_17990	525	518	411	553	493	742	2321	1606	2091	2440	1941	1939	856	630	500	558	407	617	582	389	378	690	329	582	300	579	440	27	310	263	425
0.7404580152671757	B4U62_17995	1562	1581	1260	6542	5772	6251	6709	4880	7135	7586	5391	5816	3309	2603	1971	1879	1495	2061	2290	1186	1351	2445	140	137	329	1314	1083	77	2936	2148	3169
1.0	B4U62_18000	34	29	31	17	52	29	144	94	123	67	52	53	38	27	18	23	24	28	17	6	12	22	1	0	0	5	6	0	1	1	2
0.7404580152671757	B4U62_18005	8533	9969	8558	3590	3991	3767	3910	2652	4306	2909	2178	2496	1759	1646	1358	1919	1484	2484	1211	900	1103	1206	84	108	163	414	595	15	37	53	105
0.9935230164237798	B4U62_18010	2336	3207	2244	1131	2727	2886	3882	3295	4884	2481	3001	3216	1776	1358	1352	1647	1211	2027	1134	747	976	796	115	107	393	508	685	77	205	144	234
0.8945176960444137	B4U62_18015	31	39	19	16	24	17	52	38	39	3857	5756	4535	2670	1981	2109	1627	1492	1889	722	738	1072	849	292	464	9809	6128	5953	6006	26	24	24
0.7404580152671757	B4U62_18020	700	848	725	203	287	229	421	301	385	498	375	435	566	600	408	487	509	657	445	448	428	388	43	28	66	140	150	13	50	46	99
0.7404580152671757	B4U62_18025	5872	5822	4671	1891	2055	1567	2827	1698	2505	6359	6032	5181	3422	6285	4608	3424	3747	6625	4023	2373	2666	8302	798	1064	1634	3377	4435	472	839	735	1245
0.7404580152671757	B4U62_18030	4315	5816	3994	3058	2985	3717	7848	5503	8486	7882	6986	7029	6689	5447	4685	5175	4331	6254	6308	3554	3932	1986	348	440	614	1635	1660	116	1138	970	1272
0.7404580152671757	B4U62_18035	1001	987	889	5343	5129	5931	13627	8792	13164	11518	9666	10231	9413	7772	6026	7560	5958	9157	8134	4182	5253	238	25	27	142	795	1025	21	145	142	272
0.7404580152671757	B4U62_18040	949	1001	848	4500	3638	4805	13515	8907	13473	11452	9213	10187	9373	7149	5903	7083	5118	8646	9248	4574	5394	245	50	67	168	679	1074	38	221	218	401
0.7404580152671757	B4U62_18045	12552	14728	10351	14309	13217	12315	10792	7245	11901	11212	11037	10223	8837	9798	7770	6187	5247	7741	9156	4758	5227	5949	189	193	688	2083	2431	131	1389	1196	1459
0.7404580152671757	B4U62_18050	257	242	95	2033	954	1504	862	632	546	20102	19567	15371	23052	35339	25707	21430	23402	34862	29579	27855	30376	43522	13695	16142	19349	20931	37066	2195	5745	4933	6250
0.7404580152671757	B4U62_18055	2499	2795	1890	2191	2117	1896	2821	1813	3004	5463	5288	4569	6980	9434	6706	7230	6593	8916	6269	7043	7889	7519	1278	1400	2953	4329	6109	349	8716	6361	10717
0.7404580152671757	B4U62_18060	57994	61010	55589	17182	17336	17770	31036	21822	35510	14798	11189	12785	8890	6453	5555	9812	7507	10775	6177	4764	5298	5970	593	737	1549	4779	4211	173	28680	22419	38684
0.7404580152671757	B4U62_18065	41819	40874	39544	13667	10741	12520	22618	16130	24800	10475	8445	9000	5499	4250	3638	6731	5617	8069	3474	2893	3185	4524	541	673	1044	3157	2806	128	4321	3496	5856
0.7404580152671757	B4U62_18070	2099	2353	1910	845	924	842	1362	884	1364	2066	1847	1541	2084	2293	1710	1784	1790	2893	2386	1762	1674	3389	314	323	370	922	948	56	3571	2621	4443
0.7404580152671757	B4U62_18075	1301	1648	1284	339	327	442	416	379	539	516	457	524	322	314	285	265	262	394	229	173	137	243	50	61	38	112	137	4	32	37	90
0.7404580152671757	B4U62_18080	2421	2579	2192	1049	1194	1298	3593	2453	3827	3240	3033	3210	3068	2117	1982	987	952	1345	905	448	660	1088	68	105	212	640	589	78	307	281	287
0.7404580152671757	B4U62_18085	4761	5038	4245	2111	2072	2128	5412	3894	6603	6034	5364	5232	5444	3552	3405	2386	1996	2846	1909	944	1392	2669	166	179	336	1271	1074	58	899	725	1042
0.7404580152671757	B4U62_18090	697	895	639	7451	4286	4646	667	433	600	2513	1971	1749	2592	2799	1893	5451	3756	6030	2212	4889	3724	3028	916	1459	636	1220	1206	63	1797	1349	2260
0.7404580152671757	B4U62_18095	1506	1633	1250	1659	1181	1177	967	670	1066	1780	1406	1288	1893	1782	1524	1752	1402	2080	1348	1084	1221	2733	466	583	1283	1398	2197	140	914	749	1101
0.7404580152671757	B4U62_18100	726	645	569	343	557	595	1254	874	809	1251	1266	1182	1165	1003	811	641	580	756	532	373	508	595	55	74	197	270	615	32	204	209	239
0.7404580152671757	B4U62_18105	463	452	390	180	165	174	368	233	323	893	872	692	1475	1468	1113	886	1008	1181	936	840	1069	1259	79	54	409	590	1436	105	296	270	202
0.7404580152671757	B4U62_18110	7675	5524	4043	5905	4691	4288	2281	1486	2290	11457	11561	8001	35134	22087	22283	11014	9679	10519	11633	7283	8969	12029	1694	1963	3329	4522	8099	576	2961	2904	3355
0.7404580152671757	B4U62_18115	1005	1078	823	722	683	759	1286	855	1355	3354	3025	2808	4074	3927	3188	3322	2838	4069	3076	2265	2503	2255	115	174	124	407	455	62	273	226	312
0.7404580152671757	B4U62_18120	116	142	99	67	56	60	94	75	102	297	274	275	654	605	481	650	548	871	568	530	489	606	107	95	65	64	127	15	52	43	96
0.8730048577376821	B4U62_18125	275	378	272	403	384	293	238	132	217	161	177	152	164	139	137	102	105	165	105	115	95	102	63	102	44	63	58	5	47	56	86
0.7404580152671757	B4U62_18130	200	204	190	305	267	274	161	88	172	118	129	88	82	109	91	103	73	117	83	63	63	69	12	7	11	16	64	1	36	30	92
0.7404580152671757	B4U62_18135	352	394	311	533	537	408	428	221	372	367	251	256	260	257	194	186	182	228	190	127	162	134	18	12	17	37	69	4	44	54	127
0.7404580152671757	B4U62_18140	7189	8840	7458	1344	1038	1095	903	634	1006	1605	1305	1456	2232	2093	1642	1726	1486	2341	1612	1664	1422	1495	185	231	269	520	609	39	1470	1146	1810
0.7404580152671757	B4U62_18150	4174	4539	3355	1673	1611	1551	2458	1552	2628	3384	3034	2692	2961	3514	2808	3422	2693	4214	2170	1767	2391	5910	602	637	1951	2674	4267	247	433	470	459
0.7404580152671757	B4U62_18155	9547	9795	7132	8139	6100	5788	6798	4484	6866	20538	20223	15324	27396	31012	25156	26323	23149	33851	22188	20555	23651	59080	9142	11636	33650	33715	66079	3339	11732	10415	12949
0.7404580152671757	B4U62_18160	1830	1792	1393	1252	1218	1040	1294	843	1395	3257	3159	2243	4331	4636	3632	3635	3376	4928	3368	2913	3475	6351	673	585	3133	3422	7781	489	2308	1849	2585
0.8730048577376821	B4U62_18165	11977	11772	10965	4306	7453	7068	10790	7177	10201	11035	12898	12004	8556	8221	6333	6999	5437	8842	8810	3661	4708	3346	369	420	1227	2845	3614	165	9551	7751	11976
0.7404580152671757	B4U62_18170	383	427	315	354	270	288	490	299	499	921	865	863	1632	1722	1258	1226	1113	1658	1840	1295	1247	1256	239	240	180	359	404	20	140	110	201
0.8730048577376821	B4U62_18175	18	20	12	36	36	22	32	29	42	32	27	24	28	39	17	29	39	51	38	27	29	45	1	2	5	14	18	0	2	17	48
0.7404580152671757	B4U62_18180	244	338	245	185	169	168	221	129	237	206	237	220	138	136	100	158	115	163	154	80	117	80	11	12	25	29	55	4	93	42	92
0.7404580152671757	B4U62_18185	301	391	304	489	388	458	465	342	423	381	293	358	264	227	179	223	190	266	241	159	171	215	29	38	55	98	85	7	207	189	320
0.7404580152671757	B4U62_18190	2259	2770	2055	823	1326	1243	3230	1912	2565	2108	1810	2036	1377	1294	923	1078	879	1298	1436	730	865	911	48	62	223	515	553	38	198	173	227
0.7404580152671757	B4U62_18195	3888	4497	3564	4486	3894	3586	2958	2213	3276	1671	1500	1526	1820	1772	1379	2152	1605	2712	1812	1513	1669	2377	168	167	201	474	490	35	692	556	818
0.7404580152671757	B4U62_18200	378	439	387	503	332	593	1011	677	1132	4131	3498	2953	7946	7665	7026	6218	6370	8732	6951	6650	7340	14483	5075	6289	9925	10509	17739	831	2088	2100	2397
0.7404580152671757	B4U62_18205	392	374	244	603	392	478	741	474	719	9886	8856	7003	21431	23181	18011	20647	20212	27915	14839	22630	26228	49717	25351	28656	44255	48244	74081	4038	9474	9123	10076
0.7404580152671757	B4U62_18210	193	244	154	317	277	321	589	391	549	3661	3296	2835	6412	9356	6561	8202	8771	12184	5429	8400	10205	22588	12220	13458	17103	21132	31883	1462	4123	4560	4294
0.7404580152671757	B4U62_18215	373	512	275	508	468	755	1130	633	1063	3148	3102	2502	4636	8468	5755	9392	9778	12152	4454	7545	9927	22203	12957	14811	18811	24019	37478	1807	3588	3789	3267
0.7404580152671757	B4U62_18220	1208	1411	1129	447	594	581	1330	891	1289	1814	1752	1713	1579	2510	1727	2557	2275	3175	1382	1330	1726	4599	1254	1084	2167	3149	5549	264	414	458	392
0.8730048577376821	B4U62_18225	1377	1655	1378	729	2025	1715	10822	6206	8222	8178	6970	8028	5084	4480	3692	3628	3301	4605	1652	1044	1650	1201	21	24	122	737	967	61	49	62	100
0.8730048577376821	B4U62_18230	2192	2484	2132	622	2666	1507	16650	9232	12069	12667	11210	12242	9680	8045	7656	6736	6615	8028	3258	2290	3486	2986	47	40	369	1856	2301	116	334	627	540
0.8730048577376821	B4U62_18235	11793	16158	11411	17386	23092	27802	89176	50073	79447	127527	94039	97593	108138	90240	77371	77078	62388	88096	39742	34830	44425	31877	1203	1087	3055	13474	15792	1303	16541	12809	18439
0.7404580152671757	B4U62_18240	971	1180	1012	342	655	494	11727	4948	6320	32712	27654	29794	22213	17062	13487	13160	11579	15699	3370	3620	4631	4913	219	104	928	6180	10239	821	1484	1117	1641
0.7404580152671757	B4U62_18245	370	440	369	156	204	179	5840	2457	3187	14160	14437	14526	9475	8687	6539	6036	5417	7592	1676	1492	2018	2298	76	51	313	2809	4211	227	277	224	238
0.7404580152671757	B4U62_18250	662	691	579	1149	1071	1217	720	475	606	2743	1958	1937	1645	1439	1274	2717	2293	4194	3773	2763	2469	5099	600	746	757	1896	1557	191	152	150	347
0.7404580152671757	B4U62_18255	528	537	409	826	872	786	550	378	440	2534	2059	1677	1821	2041	1366	3058	2672	4813	4093	3705	3253	5442	709	671	825	1922	1485	209	136	126	238
0.7404580152671757	B4U62_18260	311	391	228	542	586	539	367	232	350	1720	1358	1042	1004	1242	873	2039	1816	3329	2869	2159	2018	3424	592	777	615	1570	996	77	80	92	150
0.7404580152671757	B4U62_18265	834	852	698	1511	1445	1567	914	598	854	4513	3838	3202	3421	3876	2623	5556	4933	8402	9205	7133	6669	10738	1371	1628	1677	3605	2939	291	116	92	339
0.7404580152671757	B4U62_18270	392	519	406	331	331	344	339	232	331	1039	858	880	869	796	695	715	692	1094	1438	808	848	1487	110	116	357	819	567	31	78	65	174
0.7404580152671757	B4U62_18275	343	277	236	235	226	222	193	144	205	1211	1070	932	1989	1790	1670	919	894	1354	1319	899	1032	2449	320	374	1027	991	1616	85	730	628	926
0.7404580152671757	B4U62_18280	1875	2219	1804	976	988	972	1557	958	1595	2196	1817	1836	1847	1541	1330	1453	1279	1862	1909	1235	1349	2131	134	138	289	1034	803	61	181	155	291
0.8730048577376821	B4U62_18285	2075	2255	2095	658	942	926	2589	1699	2263	1275	1127	1269	917	836	632	552	503	671	675	313	392	313	43	51	120	353	334	20	28	37	60
0.8730048577376821	B4U62_18290	3799	4017	3574	1766	1950	2037	3781	2600	3947	3497	2994	2876	1967	1310	1182	1011	911	1189	1014	532	829	641	26	42	90	386	460	15	58	73	146
0.7404580152671757	B4U62_18295	878	1149	753	316	376	360	672	437	756	941	1008	794	831	603	557	436	338	451	524	321	382	287	33	33	59	239	218	11	149	118	206
0.7404580152671757	B4U62_18300	30331	22218	23692	231626	150022	156443	47128	36788	37223	38201	28374	30871	19097	15249	13061	14017	11098	17406	12829	8798	11074	13241	1225	1591	2522	5652	6237	325	47406	35293	57135
0.7404580152671757	B4U62_18305	27172	18837	20449	209706	133724	136360	38663	28508	30787	28880	21824	24033	15720	11903	10919	11486	9291	14211	10322	8866	10506	12265	2199	2843	2952	5495	5508	374	31066	23238	40284
0.7404580152671757	B4U62_18310	10604	8095	8140	98070	56919	60901	16576	12744	12663	16035	11632	13505	6910	5613	4915	4909	3826	6140	4138	3538	4070	5015	555	1029	1272	2590	2589	167	10170	8177	12095
0.7404580152671757	B4U62_18315	27125	18945	19724	213523	127144	140805	35339	25926	29784	30923	22830	25428	16589	12141	11944	11811	8897	13528	10232	8155	10341	12791	1548	1910	2283	5340	5640	259	11036	8686	13337
0.7404580152671757	B4U62_18320	71146	69943	59364	584596	402276	414366	97831	75084	77233	84473	56018	63439	31215	26616	21974	24408	19145	30936	8839	6404	8454	10291	1205	1762	3783	9087	11956	432	16113	13998	17967
0.7404580152671757	B4U62_18325	26563	32004	21825	72255	76625	80010	70883	48092	62308	36121	27114	33538	12963	9747	8864	10338	7547	12511	2378	1719	2080	2349	742	1038	1329	3533	4163	164	2514	2111	3166
0.7404580152671757	B4U62_18330	71	57	43	90	79	73	105	82	100	542	381	351	372	359	271	369	302	418	343	260	317	494	52	72	62	169	123	24	544	421	714
0.7404580152671757	B4U62_18335	1842	2068	1652	777	778	800	1620	1113	1680	1497	1429	1378	1274	1009	861	1236	988	1558	1083	595	831	1041	80	92	106	303	302	15	85	101	218
0.7404580152671757	B4U62_18340	1560	1819	1409	778	566	679	1431	981	1600	2077	1811	1853	1791	1644	1463	1637	1326	2303	1996	1563	1442	2356	452	611	526	1289	1044	78	840	731	1166
0.7404580152671757	B4U62_18350	254	292	230	107	132	140	301	176	306	441	380	364	346	337	260	384	304	504	343	238	281	515	48	56	111	334	289	16	57	59	108
0.7404580152671757	B4U62_18355	1237	1192	1231	277	221	384	1026	606	1173	542	514	523	366	356	267	238	220	351	203	158	193	362	121	176	71	261	192	37	33	21	43
0.7404580152671757	B4U62_18360	4383	5149	4110	1292	1222	1671	1976	1178	2087	1570	1279	1358	1038	977	745	871	649	994	2015	773	751	723	55	63	109	353	316	12	839	585	1035
0.7404580152671757	B4U62_18365	3332	3985	3276	1493	1712	1473	2652	1959	3133	667	562	524	541	439	341	493	395	558	684	547	816	578	56	64	132	208	292	15	80	50	114
0.7404580152671757	B4U62_18370	463	568	339	4914	3016	3424	573	465	529	883	1088	908	725	590	505	1147	812	1248	1148	1011	1086	2348	245	258	460	1218	829	57	597	440	787
0.7404580152671757	B4U62_18375	447	525	288	7257	4587	4825	561	545	595	1049	1323	915	634	544	444	1161	858	1385	986	861	1095	2277	384	496	566	1395	805	66	296	272	603
0.7404580152671757	B4U62_18380	157	185	123	1210	823	788	174	138	173	447	598	370	272	197	151	416	346	572	304	332	377	766	108	133	215	536	329	25	6	31	113
0.7404580152671757	B4U62_18385	759	864	712	470	425	437	778	481	842	793	799	726	845	628	611	559	445	620	850	423	526	857	61	63	109	350	303	22	177	150	205
0.7404580152671757	B4U62_18395	135	123	97	63	93	81	231	137	180	151	193	160	166	162	138	106	102	142	178	83	112	348	27	25	35	97	79	14	24	17	71
0.7404580152671757	B4U62_18400	42	59	44	98	92	90	132	92	93	86	86	80	102	94	60	113	90	140	179	125	131	629	15	9	29	97	51	34	35	23	125
0.7404580152671757	B4U62_18405	2828	3215	2668	1194	1345	1359	2764	1853	3047	2873	2641	2615	2358	1775	1556	1998	1401	2460	2403	1320	1681	2832	314	384	458	1421	1010	92	300	283	387
0.7404580152671757	B4U62_18410	3306	3876	3148	1505	1609	1533	3256	2202	3497	3486	3106	2953	2928	2137	1984	2235	1813	2844	2503	1488	1773	3432	184	229	465	1603	1058	101	491	454	658
0.7404580152671757	B4U62_18415	43	47	39	27	29	22	48	32	62	142	158	124	188	165	132	176	150	196	206	169	155	254	42	33	42	137	100	9	1164	798	1722
0.7404580152671757	B4U62_18420	203	188	179	265	213	178	219	151	262	648	681	591	1002	818	690	637	551	844	892	611	623	1065	213	227	109	300	237	22	2950	2230	3853
0.7404580152671757	B4U62_18425	87	70	57	75	45	64	73	45	92	158	156	132	228	206	182	160	154	200	215	144	171	244	47	44	40	120	77	6	372	308	517
0.7404580152671757	B4U62_18430	146	116	95	97	95	87	119	106	115	274	243	231	365	322	235	249	210	345	313	264	273	415	104	100	97	186	176	9	469	316	566
0.7404580152671757	B4U62_18435	128	147	96	130	118	126	156	102	153	278	302	276	367	299	256	274	207	303	245	232	259	400	65	86	77	289	213	22	438	296	510
0.7404580152671757	B4U62_18440	230	272	172	215	192	194	170	106	186	320	328	244	292	257	241	188	186	270	272	183	217	272	58	60	44	176	126	19	91	83	123
0.7404580152671757	B4U62_18445	1063	1455	669	923	795	824	859	457	945	1403	1559	1167	1011	1102	900	1196	959	1384	1399	875	995	795	262	333	366	807	976	26	530	430	726
0.7404580152671757	B4U62_18450	904	813	656	2025	1208	1341	1027	894	1151	3222	3845	3507	2480	1737	1518	2435	1816	2241	1590	1805	2297	4622	1089	1307	1621	4211	2401	200	814	646	1167
0.7404580152671757	B4U62_18455	3667	4413	3390	8048	6518	6796	5497	3962	5911	8693	9463	8395	11276	9363	7803	10976	8402	12037	15118	12372	13962	18416	1970	2063	4598	12398	9339	904	10676	8336	12085
0.9310663890816564	B4U62_18460	1284	1503	1261	467	681	654	1101	705	1046	975	974	998	1080	946	871	795	682	968	712	451	524	871	28	19	70	288	265	18	150	124	157
0.7404580152671757	B4U62_18465	1435	2523	1058	1028	866	940	1668	1016	1491	974	806	1023	871	708	584	794	626	890	342	206	259	581	75	67	105	205	159	9	52	40	88
0.7404580152671757	B4U62_18470	1268	2376	891	1119	791	947	1301	832	1240	733	634	819	657	495	488	602	436	686	256	122	173	401	61	70	49	175	115	5	55	39	84
0.7404580152671757	B4U62_18475	543	1201	449	554	286	496	711	465	612	452	335	490	285	177	212	265	188	257	80	45	59	185	42	72	25	110	87	1	40	40	86
0.7404580152671757	B4U62_18480	489	789	343	426	279	348	500	285	422	292	286	313	228	145	143	160	146	204	47	43	40	113	29	15	24	42	54	3	20	27	49
0.7404580152671757	B4U62_18485	1050	1934	809	947	779	821	1202	718	991	621	445	690	523	393	368	402	296	407	130	95	103	296	66	66	45	87	89	2	58	58	104
0.7404580152671757	B4U62_18490	967	1687	643	938	689	771	1008	673	903	569	455	627	442	322	282	382	266	374	98	73	96	285	35	30	18	79	76	1	28	22	42
0.7404580152671757	B4U62_18495	682	1280	441	633	486	552	754	470	729	422	379	516	312	227	216	288	187	293	78	44	63	187	30	28	10	49	56	0	20	18	64
0.7404580152671757	B4U62_18500	756	1373	511	509	428	486	790	456	726	500	403	540	288	242	191	258	247	312	72	57	67	178	31	36	18	87	95	2	21	26	76
0.8730048577376821	B4U62_18505	1001	1871	710	564	574	580	1308	750	1274	750	587	748	439	356	282	423	366	485	126	96	89	306	29	15	26	121	110	3	46	33	86
0.7404580152671757	B4U62_18510	1327	2332	1022	705	373	647	1265	839	1304	620	538	716	501	341	330	459	385	541	145	57	99	358	48	56	26	130	116	2	38	42	86
0.7404580152671757	B4U62_18515	1536	3274	1328	803	610	849	1810	1028	1766	854	556	882	596	425	384	508	397	645	114	64	80	342	35	37	30	114	118	1	7	9	20
0.7404580152671757	B4U62_18520	2182	4576	1978	1401	1073	1462	3015	1826	2754	1309	942	1483	902	628	554	722	547	971	158	69	103	516	48	64	58	131	143	5	17	23	52
0.7404580152671757	B4U62_18525	2255	4516	1979	1612	1317	1642	3131	1857	2949	1758	1289	1845	1128	933	770	969	860	1172	248	119	171	749	54	58	39	184	231	10	22	25	98
0.7404580152671757	B4U62_18530	3566	8425	3051	1752	1760	1897	5082	2897	4877	2486	1988	2592	2431	2144	1642	2432	2222	3217	955	397	509	2089	90	91	113	398	299	13	160	119	247
0.7404580152671757	B4U62_18535	4109	10063	3648	2019	1938	2129	5275	2984	5410	2150	1710	2295	1724	1342	1160	1895	1625	2144	366	124	195	1303	44	28	63	311	260	2	10	9	22
0.8730048577376821	B4U62_18540	505	1188	413	238	222	256	677	368	629	268	218	272	176	167	125	200	166	253	74	48	41	118	8	4	10	59	61	2	1	5	34
0.7404580152671757	B4U62_18545	2557	4595	1901	3252	2355	2523	4134	2387	4115	5485	4453	4547	3991	4549	3721	3403	3001	4784	3535	2171	2145	4556	627	748	532	1165	1530	61	1425	1048	1863
0.9935230164237798	B4U62_18550	132	259	93	224	194	262	286	165	202	259	282	275	137	222	174	128	109	186	141	61	62	202	17	27	14	62	42	4	72	83	97
0.7404580152671757	B4U62_18555	76	98	67	124	92	87	141	98	112	160	133	137	124	119	111	127	86	124	107	97	91	79	3	1	18	33	36	4	59	70	184
0.7404580152671757	B4U62_18560	30	33	18	43	32	50	42	24	43	46	55	38	50	51	42	49	29	60	45	29	38	49	3	2	6	5	20	1	17	30	44
0.9935230164237798	B4U62_18565	17	20	9	21	25	34	33	17	29	23	39	38	31	27	20	24	10	43	27	31	17	27	3	4	7	8	12	0	17	6	26
0.7404580152671757	B4U62_18570	837	739	656	3371	2187	2520	1515	1117	1520	3374	2644	2589	2163	1885	1464	1551	1156	2035	2351	1504	1657	876	38	46	91	350	406	14	4224	4026	4353
0.7404580152671757	B4U62_18575	1415	1365	1091	4649	3119	3235	2377	1755	2756	5234	4159	3619	2865	2245	1859	2562	1753	3005	3387	1761	2067	938	110	119	148	554	609	22	5512	4991	6096
0.7404580152671757	B4U62_18580	588	659	558	137	93	92	89	53	118	173	140	158	214	249	170	193	188	274	209	167	176	197	9	14	17	52	46	1	108	97	177
0.7404580152671757	B4U62_18585	116	99	93	25	20	25	39	23	44	69	62	74	123	102	78	104	81	133	99	105	114	160	23	30	16	39	23	0	34	27	70
0.7404580152671757	B4U62_18590	45	23	34	26	27	37	24	14	27	1194	891	1168	3015	3380	2304	2998	2732	4228	2369	2720	2535	2084	252	310	234	240	298	49	64	64	160
0.7404580152671757	B4U62_18595	1429	1787	1270	1537	1384	1544	1708	1182	2072	2330	2020	1951	2068	2094	1549	2468	2238	3419	1457	1367	1532	1168	113	137	469	1587	1660	114	2668	2202	2854
0.7404580152671757	B4U62_18600	18	19	12	25	21	18	38	24	37	70	57	68	117	132	95	263	201	333	129	198	167	159	43	53	87	240	228	14	537	440	669
0.7404580152671757	B4U62_18605	22	19	25	29	12	19	42	31	42	151	137	141	231	247	169	388	308	465	290	320	274	247	119	145	116	290	225	12	963	738	1274
0.7404580152671757	B4U62_18610	31	52	27	25	35	29	51	41	71	1467	1387	1510	3355	3689	2709	3545	3304	4946	2798	2802	2510	2042	279	348	253	407	388	74	681	619	777
0.7404580152671757	B4U62_18615	319	322	261	201	234	213	298	210	377	3942	4121	4815	5637	5931	4191	6387	5682	9487	4979	7339	5041	7084	646	683	544	794	1127	87	245	214	397
0.7404580152671757	B4U62_18620	139	150	119	81	88	87	151	98	156	5927	5662	6975	6499	7852	4750	13927	12362	19527	13197	14891	9572	8995	1945	2267	682	1292	1533	85	117	73	355
0.7404580152671757	B4U62_18630	17144	19488	13689	10084	9377	9235	16302	10572	17539	27313	24932	23241	32421	31283	27329	21416	19228	29730	20702	14541	15471	23511	2014	2762	6724	11561	16955	935	8130	7434	9838
0.7404580152671757	B4U62_18635	120	120	130	191	153	155	281	206	254	789	868	605	905	861	660	674	539	791	698	791	806	719	174	162	204	332	460	13	935	801	1311
0.7404580152671757	B4U62_18640	264	229	214	178	173	152	385	333	338	1300	1526	1007	910	865	651	863	755	971	856	1079	1094	1214	233	217	250	502	670	37	1430	1081	1855
0.7404580152671757	B4U62_18645	307	313	268	278	235	236	520	432	479	1357	1607	1098	714	565	480	649	502	755	715	949	971	998	201	188	265	617	515	22	1606	1183	2228
0.8945176960444137	B4U62_18650	87	104	69	132	95	92	249	206	165	488	572	463	233	164	136	169	136	187	244	289	356	329	61	63	111	188	157	9	604	421	792
0.7404580152671757	B4U62_18655	124	81	100	166	113	121	277	209	216	538	602	472	259	224	180	156	145	219	342	360	349	335	132	111	73	163	183	7	710	512	906
0.7404580152671757	B4U62_18660	187	166	158	310	230	231	598	414	418	1196	1286	1110	794	657	525	602	582	765	887	1031	972	909	135	126	160	454	346	15	930	728	1307
0.7404580152671757	B4U62_18665	268	236	265	634	416	489	847	592	570	1930	1923	1738	827	569	480	643	501	675	1039	1056	1133	976	144	115	174	567	388	27	1485	1098	2021
0.7404580152671757	B4U62_18670	394	410	368	2085	1415	1455	1723	1201	1181	2545	2457	2136	1035	758	664	839	602	891	1285	1268	1349	969	167	179	249	680	610	28	2056	1487	2756
0.7404580152671757	B4U62_18675	57	69	48	712	474	516	342	204	287	380	395	382	396	377	327	304	275	409	676	568	596	454	63	67	85	219	191	17	652	521	825
0.7404580152671757	B4U62_18680	903	1258	505	502	448	484	865	399	825	1359	1336	1128	647	664	594	857	686	1038	647	321	430	415	52	45	57	230	231	11	99	63	147
0.7404580152671757	B4U62_18685	381	498	376	157	167	185	459	284	417	579	685	623	528	447	384	257	273	375	453	223	284	218	17	29	26	146	94	5	60	66	83
0.7404580152671757	B4U62_18690	1307	1669	1232	642	392	493	668	480	696	1077	1056	999	1308	1032	870	779	670	900	1389	854	964	1322	386	484	279	709	536	35	15280	11131	22391
0.7404580152671757	B4U62_18695	663	827	585	318	509	441	515	228	383	344	457	375	409	355	276	218	222	293	574	295	268	394	106	118	80	204	178	15	7833	5470	10563
0.7404580152671757	B4U62_18700	4772	4964	3574	2276	1938	1664	2022	1419	2053	4477	4308	3350	2403	3211	2366	2766	2577	4877	2528	1674	1928	4488	397	441	930	1897	2033	137	679	541	922
0.7404580152671757	B4U62_18705	2286	2370	2012	1089	1290	1219	1743	1144	1736	1442	1278	1285	1149	984	756	1007	769	1185	845	681	673	950	81	87	117	295	317	17	305	202	413
0.7404580152671757	B4U62_18710	1062	1003	887	643	527	533	746	484	750	760	614	599	574	452	381	424	352	491	434	323	340	450	48	69	60	145	161	16	122	142	189
0.7404580152671757	B4U62_18715	1486	1479	1275	635	640	629	1034	621	1017	985	910	948	842	650	588	534	450	689	567	364	434	588	74	76	83	224	226	16	155	105	179
0.7404580152671757	B4U62_18720	1086	1190	1032	402	517	476	893	559	782	724	698	681	574	544	401	388	278	508	427	223	276	338	46	46	49	145	176	12	36	17	90
0.9310663890816564	B4U62_18725	631	639	504	236	520	499	1007	651	664	459	523	554	199	147	152	69	76	114	89	29	50	53	0	2	10	57	65	3	2	2	19
0.7404580152671757	B4U62_18730	2964	3373	2177	2683	2460	2300	2948	1864	3226	3899	3549	3143	3058	2432	2167	2823	1969	3140	2835	2055	2322	3041	457	477	606	1614	1544	85	1680	1358	2100
0.7404580152671757	B4U62_18735	622	695	456	975	779	767	661	440	618	807	969	752	714	612	505	661	490	835	712	500	554	731	69	56	131	401	279	9	307	303	477
0.7404580152671757	B4U62_18740	2960	3206	2171	4655	3901	3577	3141	2190	3343	4028	3987	3565	3862	3170	2705	3352	2731	3916	3375	3030	3305	4426	305	290	892	2186	1996	169	1644	1331	1843
