Phylostratum	GeneID	Cleavage	Embryonic pharynx	Embryonic gut cavity	Gastrodermal cells	Muscle and neuron diff.	Organogenesis	Brain condensation	Organ maturation
14	FW_v1_tr_00272	0	0.0	0.2	0.333333333333333	1.75	11.3	32.3571428571429	40.8181818181818
3	FW_v1_tr_00274	1	0.0	0.6	2.16666666666667	3.375	1.9	18.6428571428571	22.9090909090909
1	FW_v1_tr_00275	0	3.66666666666667	0.8	1.33333333333333	3.5	4.8	93.2142857142857	64.7272727272727
1	FW_v1_tr_00276	0	1.33333333333333	23.2	357.666666666667	906.0	944.9	951.5	831.636363636364
1	FW_v1_tr_00277	637	2012.33333333333	3717.0	1567.16666666667	1608.25	1285.6	648.714285714286	511.727272727273
4	FW_v1_tr_00278	0	0.666666666666667	2.4	6.16666666666667	8.0	4.1	20.9285714285714	9.27272727272727
1	FW_v1_tr_00279	34	16.0	32.2	36.6666666666667	29.25	27.9	64.0714285714286	39.0909090909091
1	FW_v1_tr_00280	10	15.0	22.8	46.3333333333333	43.0	19.5	40.2857142857143	19.0909090909091
1	FW_v1_tr_00282	0	1.0	1.4	2.66666666666667	4.125	3.9	19.5714285714286	15.3636363636364
3	FW_v1_tr_00283	6	10.0	10.6	21.5	60.625	48.0	39.0714285714286	62.8181818181818
14	FW_v1_tr_00284	1	0.0	0.0	1.5	3.875	2.3	20.5	5.27272727272727
1	FW_v1_tr_00285	7	4.33333333333333	14.0	6.83333333333333	9.875	7.3	23.6428571428571	18.0909090909091
14	FW_v1_tr_00287	0	0.0	3.8	0.833333333333333	9.5	8.9	37.0	37.9090909090909
1	FW_v1_tr_00288	6	18.3333333333333	25.0	135.333333333333	193.75	137.9	123.071428571429	54.3636363636364
13	FW_v1_tr_00289	0	0.0	0.0	0.0	0.0	0.2	1.71428571428571	45.1818181818182
1	FW_v1_tr_00290	1	0.666666666666667	5.4	33.1666666666667	35.875	20.0	44.5	24.0
1	FW_v1_tr_00291	55	20.6666666666667	38.4	258.166666666667	320.875	215.8	768.857142857143	685.818181818182
2	FW_v1_tr_00292	0	2.0	14.2	18.0	29.0	14.8	10.2857142857143	6.27272727272727
2	FW_v1_tr_00294	5	7.33333333333333	24.8	110.833333333333	116.75	90.1	60.5714285714286	52.6363636363636
1	FW_v1_tr_00295	0	1.66666666666667	1.4	4.0	1.625	4.3	4.28571428571429	4.72727272727273
1	FW_v1_tr_00296	5	11.3333333333333	6.2	35.1666666666667	55.875	44.5	30.1428571428571	26.0
1	FW_v1_tr_00297	6	9.33333333333333	6.4	35.6666666666667	60.125	44.7	33.1428571428571	22.4545454545455
1	FW_v1_tr_00298	3	13.6666666666667	21.6	18.6666666666667	11.125	13.8	12.0714285714286	8.18181818181818
1	FW_v1_tr_00299	1	5.33333333333333	17.6	67.8333333333333	105.125	94.6	107.928571428571	81.0
1	FW_v1_tr_00300	4	0.0	1.2	24.1666666666667	45.25	30.2	111.642857142857	122.818181818182
4	FW_v1_tr_00301	9	5.66666666666667	17.0	54.5	66.75	40.9	53.1428571428571	35.9090909090909
1	FW_v1_tr_00302	52	26.0	20.6	45.3333333333333	51.125	39.2	207.928571428571	186.0
1	FW_v1_tr_00303	4	5.33333333333333	6.6	3.83333333333333	2.25	1.8	1.85714285714286	1.18181818181818
14	FW_v1_tr_00304	0	50.3333333333333	78.6	286.5	344.5	225.0	319.5	187.636363636364
1	FW_v1_tr_00305	0	0.333333333333333	0.0	5.16666666666667	13.25	3.3	9.42857142857143	16.7272727272727
1	FW_v1_tr_00306	0	0.0	0.0	0.166666666666667	3.25	2.6	17.4285714285714	7.81818181818182
1	FW_v1_tr_00307	3	8.33333333333333	35.2	47.1666666666667	43.125	24.8	29.5714285714286	15.2727272727273
4	FW_v1_tr_00308	10	50.3333333333333	56.0	186.166666666667	190.0	133.3	122.214285714286	53.9090909090909
1	FW_v1_tr_00309	0	0.0	0.8	2.83333333333333	4.125	2.5	4.07142857142857	3.45454545454545
3	FW_v1_tr_00310	0	0.0	0.0	0.833333333333333	1.0	2.5	16.0	24.2727272727273
2	FW_v1_tr_00311	0	16.3333333333333	14.2	14.0	23.625	7.2	22.8571428571429	14.4545454545455
14	FW_v1_tr_00312	0	17.6666666666667	23.0	93.1666666666667	61.0	52.3	50.5714285714286	31.9090909090909
14	FW_v1_tr_00313	0	0.0	1.2	0.0	0.875	0.1	1.71428571428571	7.36363636363636
7	FW_v1_tr_00314	0	4.33333333333333	20.2	51.8333333333333	48.75	27.7	37.1428571428571	30.0
2	FW_v1_tr_00315	16	43.6666666666667	58.2	64.0	56.5	44.3	66.7142857142857	37.6363636363636
1	FW_v1_tr_00317	102	120.666666666667	139.2	272.5	303.125	197.8	121.428571428571	122.363636363636
2	FW_v1_tr_00318	13	5.0	13.4	61.8333333333333	80.75	64.1	21.7142857142857	23.8181818181818
13	FW_v1_tr_00319	0	0.0	1.2	27.1666666666667	28.625	35.0	16.4285714285714	15.0
5	FW_v1_tr_00320	0	0.333333333333333	5.0	0.166666666666667	1.5	4.0	7.28571428571429	6.54545454545455
5	FW_v1_tr_00321	0	1.33333333333333	4.0	0.833333333333333	1.25	4.0	5.71428571428571	5.63636363636364
1	FW_v1_tr_00322	0	0.0	0.0	0.5	0.75	0.5	7.92857142857143	17.0909090909091
1	FW_v1_tr_00323	1	19.0	42.6	67.8333333333333	79.875	81.4	119.428571428571	79.4545454545455
1	FW_v1_tr_00324	5	0.666666666666667	5.0	1.83333333333333	0.5	1.7	9.21428571428571	3.09090909090909
1	FW_v1_tr_00325	19	6.33333333333333	21.4	10.8333333333333	8.125	8.2	16.5	8.72727272727273
5	FW_v1_tr_00327	0	2.33333333333333	0.8	5.33333333333333	8.0	5.3	10.4285714285714	7.45454545454545
1	FW_v1_tr_00328	0	6.66666666666667	5.4	7.83333333333333	7.875	4.2	8.28571428571429	4.27272727272727
14	FW_v1_tr_00329	0	1.33333333333333	0.4	4.16666666666667	6.5	2.4	1.78571428571429	1.0
14	FW_v1_tr_00330	0	0.333333333333333	8.6	13.3333333333333	15.75	14.2	16.0	9.72727272727273
1	FW_v1_tr_00331	0	0.0	1.0	1.33333333333333	6.375	4.9	27.5	10.5454545454545
1	FW_v1_tr_00332	5	3.0	8.4	91.0	165.25	127.1	397.357142857143	516.909090909091
14	FW_v1_tr_00333	2	3.66666666666667	9.8	9.33333333333333	15.75	12.3	21.1428571428571	20.0
1	FW_v1_tr_00334	45	58.0	67.6	120.833333333333	166.5	115.3	443.071428571429	347.363636363636
1	FW_v1_tr_00335	0	0.0	0.4	1.66666666666667	2.0	1.6	3.92857142857143	1.27272727272727
3	FW_v1_tr_00336	17	40.3333333333333	81.8	211.666666666667	286.875	193.0	296.857142857143	166.454545454545
3	FW_v1_tr_00337	4	1.0	1.8	5.66666666666667	10.5	7.0	28.3571428571429	21.3636363636364
5	FW_v1_tr_00338	0	0.333333333333333	0.0	1.16666666666667	4.875	6.3	123.5	184.818181818182
14	FW_v1_tr_00339	1	4.66666666666667	8.2	10.5	14.0	9.1	11.5	7.72727272727273
14	FW_v1_tr_00340	0	6.0	7.8	11.1666666666667	13.375	8.5	12.0	8.0
14	FW_v1_tr_00341	3	4.66666666666667	8.6	10.6666666666667	12.75	7.2	12.7857142857143	6.45454545454545
1	FW_v1_tr_00342	4	32.0	24.2	103.0	117.75	89.3	159.214285714286	171.181818181818
6	FW_v1_tr_00343	1	0.333333333333333	0.2	1.66666666666667	1.375	4.2	8.14285714285714	7.54545454545455
6	FW_v1_tr_00344	3	2.0	8.6	23.1666666666667	32.0	28.3	16.0714285714286	12.9090909090909
14	FW_v1_tr_00345	0	0.333333333333333	0.0	1.0	3.0	1.0	8.71428571428571	2.90909090909091
14	FW_v1_tr_00346	0	0.0	0.0	1.66666666666667	2.625	0.6	8.64285714285714	2.63636363636364
14	FW_v1_tr_00347	13	22.6666666666667	39.4	258.833333333333	303.375	191.2	173.071428571429	111.636363636364
14	FW_v1_tr_00348	4	23.3333333333333	40.8	254.0	295.0	187.0	186.428571428571	106.545454545455
3	FW_v1_tr_00349	12	17.3333333333333	19.2	73.8333333333333	67.5	59.8	98.1428571428571	78.7272727272727
1	FW_v1_tr_00350	0	0.0	0.0	0.0	0.25	0.0	4.5	46.7272727272727
1	FW_v1_tr_00351	0	0.0	0.0	0.0	0.125	0.0	3.14285714285714	44.9090909090909
1	FW_v1_tr_00352	0	0.666666666666667	2.8	9.0	20.625	14.6	18.6428571428571	13.0909090909091
14	FW_v1_tr_00353	24	36.3333333333333	40.6	68.1666666666667	67.125	54.2	118.428571428571	73.6363636363636
14	FW_v1_tr_00354	0	4.33333333333333	0.0	5.5	5.625	7.2	13.5	6.09090909090909
10	FW_v1_tr_00355	11	12.6666666666667	21.8	37.8333333333333	32.25	16.3	29.8571428571429	19.1818181818182
10	FW_v1_tr_00356	14	8.33333333333333	18.8	40.5	29.75	20.7	32.6428571428571	20.3636363636364
1	FW_v1_tr_00357	4	41.0	131.4	303.333333333333	183.5	151.1	240.428571428571	127.909090909091
14	FW_v1_tr_00358	14	18.3333333333333	40.4	3.5	4.625	2.0	1.85714285714286	0.727272727272727
14	FW_v1_tr_00360	12	17.3333333333333	38.2	2.5	5.25	2.7	2.28571428571429	1.27272727272727
14	FW_v1_tr_00361	7	50.3333333333333	58.0	38.5	57.375	29.8	22.4285714285714	20.1818181818182
1	FW_v1_tr_00362	0	0.0	2.6	2.5	3.375	2.5	10.8571428571429	4.72727272727273
2	FW_v1_tr_00363	0	7.33333333333333	8.8	26.0	18.75	24.4	31.0714285714286	38.1818181818182
14	FW_v1_tr_00365	0	0.0	0.0	0.0	0.375	0.3	5.28571428571429	14.8181818181818
14	FW_v1_tr_00366	0	37.6666666666667	55.6	32.6666666666667	33.25	19.2	4.85714285714286	6.63636363636364
14	FW_v1_tr_00367	0	0.0	0.0	0.166666666666667	8.25	0.0	30.5	18.5454545454545
1	FW_v1_tr_00368	0	2.0	4.2	0.333333333333333	1.125	0.4	0.714285714285714	0.545454545454545
14	FW_v1_tr_00369	0	0.0	0.4	20.1666666666667	13.125	12.4	70.5714285714286	22.0
6	FW_v1_tr_00370	0	1.33333333333333	2.6	0.333333333333333	2.625	5.4	23.2857142857143	9.54545454545454
1	FW_v1_tr_00371	22	20.3333333333333	43.8	117.5	110.5	92.1	135.071428571429	142.454545454545
14	FW_v1_tr_00372	0	18.3333333333333	19.2	4.66666666666667	2.5	0.7	4.14285714285714	0.0
14	FW_v1_tr_00373	0	0.0	0.0	0.666666666666667	0.125	0.0	9.14285714285714	12.0
14	FW_v1_tr_00374	0	2.0	0.2	5.83333333333333	6.125	11.4	8.14285714285714	5.09090909090909
1	FW_v1_tr_00375	0	0.0	0.0	1.5	2.0	1.5	0.285714285714286	0.909090909090909
1	FW_v1_tr_00376	0	16.6666666666667	24.4	92.0	62.375	56.3	103.214285714286	81.7272727272727
6	FW_v1_tr_00377	0	0.0	1.0	6.33333333333333	13.625	14.6	18.9285714285714	10.3636363636364
7	FW_v1_tr_00378	1	1.0	8.0	5.83333333333333	20.875	16.7	37.9285714285714	39.2727272727273
9	FW_v1_tr_00379	0	0.0	0.0	0.5	1.125	1.1	7.35714285714286	8.09090909090909
1	FW_v1_tr_00380	0	0.0	0.0	3.83333333333333	0.5	2.3	31.7857142857143	18.1818181818182
2	FW_v1_tr_00381	0	13.3333333333333	23.0	24.5	24.625	13.9	23.2857142857143	14.6363636363636
5	FW_v1_tr_00382	0	0.333333333333333	0.8	10.1666666666667	10.875	9.0	16.1428571428571	10.8181818181818
1	FW_v1_tr_00384	0	0.333333333333333	1.0	3.83333333333333	18.5	34.0	186.928571428571	231.181818181818
1	FW_v1_tr_00385	0	1.33333333333333	0.0	9.83333333333333	17.25	21.9	50.4285714285714	44.1818181818182
14	FW_v1_tr_00386	7	7.66666666666667	7.4	6.83333333333333	6.375	5.2	12.0	6.45454545454545
2	FW_v1_tr_00387	7	9.0	26.8	125.666666666667	90.75	62.1	99.9285714285714	53.0909090909091
1	FW_v1_tr_00388	4	3.33333333333333	9.4	11.1666666666667	15.125	7.6	17.2857142857143	8.90909090909091
4	FW_v1_tr_00389	0	0.0	0.0	0.333333333333333	4.625	4.5	3.28571428571429	1.63636363636364
2	FW_v1_tr_00392	1	28.0	18.0	21.3333333333333	18.0	5.8	2.71428571428571	1.63636363636364
1	FW_v1_tr_00398	0	0.0	9.2	9.16666666666667	9.5	17.2	32.5714285714286	26.6363636363636
4	FW_v1_tr_00399	14	15.3333333333333	25.0	16.1666666666667	9.5	1.6	7.85714285714286	18.3636363636364
1	FW_v1_tr_00400	0	0.0	0.0	0.5	1.125	1.9	16.5714285714286	18.8181818181818
14	FW_v1_tr_00401	0	0.0	0.0	0.833333333333333	4.25	10.9	15.0	16.2727272727273
1	FW_v1_tr_00402	0	22.6666666666667	7.0	305.166666666667	288.625	204.6	95.7142857142857	63.4545454545455
9	FW_v1_tr_00403	1	0.0	4.2	3.83333333333333	3.375	2.9	1.85714285714286	0.181818181818182
13	FW_v1_tr_00404	0	0.0	0.0	5.5	14.0	7.9	32.9285714285714	33.2727272727273
1	FW_v1_tr_00406	11	14.6666666666667	29.0	46.0	45.5	39.2	79.8571428571429	66.0
14	FW_v1_tr_00407	3	0.666666666666667	4.4	7.66666666666667	15.125	13.7	11.2857142857143	4.27272727272727
2	FW_v1_tr_00408	0	3.66666666666667	21.4	97.1666666666667	72.75	50.5	146.714285714286	129.090909090909
1	FW_v1_tr_00409	0	32.3333333333333	21.4	44.5	25.125	13.5	17.7142857142857	11.1818181818182
1	FW_v1_tr_00410	0	0.0	0.0	0.166666666666667	3.125	2.1	5.0	1.27272727272727
7	FW_v1_tr_00411	0	0.0	0.2	3.0	4.25	15.2	43.7857142857143	47.3636363636364
5	FW_v1_tr_00412	0	0.333333333333333	0.0	5.33333333333333	1.625	0.3	5.42857142857143	5.27272727272727
1	FW_v1_tr_00414	0	0.0	0.0	1.5	0.75	5.1	59.2142857142857	93.3636363636364
14	FW_v1_tr_00415	3	12.3333333333333	5.8	32.0	15.875	13.6	8.35714285714286	3.54545454545455
1	FW_v1_tr_00416	1	4.0	10.4	26.6666666666667	36.625	27.7	54.7142857142857	50.6363636363636
14	FW_v1_tr_00417	0	24.6666666666667	89.2	1025.0	1178.125	1032.7	644.857142857143	377.363636363636
7	FW_v1_tr_00418	0	0.0	1.2	11.6666666666667	11.375	16.7	33.3571428571429	31.4545454545455
2	FW_v1_tr_00419	2	2.33333333333333	11.6	11.0	18.125	15.2	50.5	57.5454545454545
4	FW_v1_tr_00420	9	7.66666666666667	14.6	26.6666666666667	20.625	26.0	43.5	14.1818181818182
1	FW_v1_tr_00421	1	1.0	12.8	29.0	24.75	16.8	33.5714285714286	25.2727272727273
3	FW_v1_tr_00422	16	7.66666666666667	13.2	10.5	7.875	7.8	14.7142857142857	12.5454545454545
2	FW_v1_tr_00423	0	10.0	2.8	5.33333333333333	24.25	17.6	46.3571428571429	37.0909090909091
14	FW_v1_tr_00424	54	39.3333333333333	47.6	2.16666666666667	11.875	2.2	2.28571428571429	0.818181818181818
1	FW_v1_tr_00425	4	2.0	2.8	2.5	5.375	5.6	22.4285714285714	17.6363636363636
1	FW_v1_tr_00426	18	514.0	640.4	1173.33333333333	1085.0	704.0	2912.78571428571	2472.90909090909
1	FW_v1_tr_00427	0	1.33333333333333	2.2	2.66666666666667	3.25	4.2	2.78571428571429	0.636363636363636
1	FW_v1_tr_00428	0	1.33333333333333	3.2	39.5	33.25	25.5	76.6428571428571	156.818181818182
2	FW_v1_tr_00429	0	0.0	4.6	3.5	4.5	3.1	0.0	2.0
1	FW_v1_tr_00430	8	28.6666666666667	26.0	50.6666666666667	38.75	30.9	30.9285714285714	22.2727272727273
1	FW_v1_tr_00431	4	27.0	22.0	58.6666666666667	41.25	31.4	26.8571428571429	23.7272727272727
1	FW_v1_tr_00432	11	27.6666666666667	27.2	48.5	43.25	32.0	29.5714285714286	25.0
1	FW_v1_tr_00434	3	6.0	22.4	11.0	12.25	8.1	6.64285714285714	4.09090909090909
1	FW_v1_tr_00435	11	18.0	18.8	39.6666666666667	40.625	27.2	91.0714285714286	66.9090909090909
1	FW_v1_tr_00436	205	760.0	1415.4	4879.66666666667	4315.75	2276.5	3144.57142857143	1144.72727272727
1	FW_v1_tr_00437	2	23.6666666666667	32.0	62.3333333333333	39.375	33.2	23.7142857142857	10.0909090909091
1	FW_v1_tr_00438	4	1.66666666666667	22.6	168.166666666667	245.375	222.4	227.857142857143	131.454545454545
1	FW_v1_tr_00439	0	8.0	24.0	28.6666666666667	23.0	24.5	33.1428571428571	33.2727272727273
2	FW_v1_tr_00440	3	51.6666666666667	18.4	17.0	41.875	19.1	77.7857142857143	84.3636363636364
14	FW_v1_tr_00442	0	0.0	0.2	0.0	0.125	0.5	5.14285714285714	2.18181818181818
2	FW_v1_tr_00443	0	0.0	2.8	16.1666666666667	12.625	11.0	20.4285714285714	21.7272727272727
1	FW_v1_tr_00444	0	4.0	0.0	0.5	2.0	3.2	6.64285714285714	4.0
14	FW_v1_tr_00445	0	17.3333333333333	18.8	47.5	34.5	13.7	11.0	5.18181818181818
1	FW_v1_tr_00446	16	26.6666666666667	29.8	92.8333333333333	95.25	81.6	53.0714285714286	46.7272727272727
1	FW_v1_tr_00447	0	1.66666666666667	4.4	12.8333333333333	7.375	6.8	5.5	5.0
1	FW_v1_tr_00448	3	40.6666666666667	79.8	126.166666666667	101.875	55.6	67.5714285714286	49.8181818181818
1	FW_v1_tr_00449	0	0.0	0.2	6.33333333333333	3.125	0.7	7.14285714285714	6.18181818181818
1	FW_v1_tr_00450	8	4.0	8.8	7.16666666666667	6.75	10.0	31.0	35.0909090909091
1	FW_v1_tr_00451	4	8.33333333333333	19.2	8.66666666666667	8.75	8.0	15.1428571428571	6.45454545454545
2	FW_v1_tr_00452	6	14.6666666666667	11.2	5.5	1.875	1.7	3.0	4.36363636363636
7	FW_v1_tr_00453	0	0.0	0.2	17.6666666666667	20.25	30.8	34.0714285714286	8.81818181818182
14	FW_v1_tr_00454	1	0.0	4.0	23.0	24.75	12.4	7.35714285714286	8.54545454545454
1	FW_v1_tr_00455	0	2.0	6.4	2.66666666666667	2.125	3.6	14.8571428571429	20.2727272727273
1	FW_v1_tr_00456	185	159.333333333333	127.0	52.0	39.75	16.5	8.07142857142857	5.81818181818182
2	FW_v1_tr_00457	0	12.6666666666667	16.8	47.5	36.75	26.7	31.0714285714286	18.9090909090909
1	FW_v1_tr_00458	4	3.33333333333333	1.4	6.5	3.875	2.8	2.92857142857143	0.636363636363636
2	FW_v1_tr_00459	1	15.3333333333333	14.0	48.5	38.625	28.6	31.6428571428571	21.1818181818182
1	FW_v1_tr_00461	0	10.0	0.8	7.0	12.125	13.5	71.9285714285714	58.2727272727273
1	FW_v1_tr_00462	5	11.0	27.2	31.0	45.25	37.3	365.714285714286	292.909090909091
1	FW_v1_tr_00464	0	0.666666666666667	1.0	9.33333333333333	13.625	13.3	46.2857142857143	42.9090909090909
1	FW_v1_tr_00465	1	6.0	9.2	6.5	8.5	16.8	65.7142857142857	41.2727272727273
1	FW_v1_tr_00466	12	7.0	16.6	7.16666666666667	7.75	10.7	8.85714285714286	11.5454545454545
14	FW_v1_tr_00470	23	51.0	58.2	50.8333333333333	25.625	26.1	4.92857142857143	3.0
1	FW_v1_tr_00471	0	87.0	88.2	126.833333333333	56.625	11.6	1.35714285714286	1.0
1	FW_v1_tr_00472	1	1.0	2.2	30.8333333333333	52.25	37.1	21.5714285714286	8.63636363636364
1	FW_v1_tr_00473	22	57.6666666666667	47.6	21.6666666666667	26.75	10.6	21.2857142857143	10.4545454545455
4	FW_v1_tr_00474	2	6.0	9.6	21.3333333333333	14.75	10.4	30.0714285714286	26.0
5	FW_v1_tr_00475	0	0.0	0.0	0.0	0.125	0.7	20.8571428571429	16.0
1	FW_v1_tr_00476	0	8.33333333333333	1.4	14.5	33.75	29.4	59.6428571428571	53.6363636363636
14	FW_v1_tr_00477	1	38.3333333333333	32.6	94.3333333333333	80.375	38.7	109.5	68.5454545454545
1	FW_v1_tr_00478	7	6.66666666666667	4.8	2.33333333333333	2.625	1.2	0.785714285714286	0.0
2	FW_v1_tr_00479	4	8.0	19.6	69.8333333333333	62.0	66.7	65.8571428571429	60.1818181818182
2	FW_v1_tr_00480	7	6.66666666666667	18.8	70.8333333333333	65.625	62.8	60.0	61.7272727272727
14	FW_v1_tr_00481	12	39.0	17.8	37.3333333333333	49.125	23.4	42.8571428571429	32.1818181818182
3	FW_v1_tr_00482	0	0.0	0.2	0.0	1.375	3.0	17.5714285714286	11.8181818181818
1	FW_v1_tr_00483	36	55.3333333333333	45.8	25.8333333333333	23.625	10.1	19.9285714285714	10.3636363636364
1	FW_v1_tr_00484	35	64.0	50.6	29.3333333333333	27.0	11.3	23.9285714285714	11.5454545454545
1	FW_v1_tr_00485	0	10.0	19.2	99.5	97.125	54.5	75.7857142857143	62.2727272727273
14	FW_v1_tr_00486	0	0.0	9.0	27.5	38.375	36.9	51.2142857142857	43.5454545454545
1	FW_v1_tr_00487	0	1.0	0.6	30.5	21.375	14.0	11.5	4.63636363636364
1	FW_v1_tr_00488	12	22.3333333333333	15.8	10.3333333333333	14.25	6.3	27.7142857142857	33.4545454545455
1	FW_v1_tr_00489	5	14.0	7.8	4.33333333333333	3.625	4.6	11.0714285714286	10.6363636363636
1	FW_v1_tr_00490	0	4.66666666666667	6.6	21.0	28.0	19.6	12.5714285714286	9.18181818181818
14	FW_v1_tr_00492	2	0.0	6.2	0.333333333333333	0.5	0.0	3.28571428571429	5.0
14	FW_v1_tr_00493	2	2.66666666666667	0.2	0.333333333333333	0.625	0.1	0.0	0.0
1	FW_v1_tr_00495	3	39.0	42.0	109.333333333333	89.25	65.8	27.3571428571429	14.4545454545455
9	FW_v1_tr_00496	0	0.0	0.0	0.333333333333333	1.125	5.4	11.0	6.09090909090909
2	FW_v1_tr_00497	0	0.666666666666667	0.2	1.33333333333333	5.125	4.2	11.5714285714286	21.9090909090909
1	FW_v1_tr_00500	13	2.33333333333333	8.8	3.5	2.125	2.4	8.35714285714286	20.2727272727273
14	FW_v1_tr_00501	0	9.0	15.2	39.6666666666667	38.0	30.6	41.2142857142857	30.0909090909091
14	FW_v1_tr_00502	1	2.33333333333333	3.6	1.66666666666667	2.75	3.4	7.57142857142857	10.0
5	FW_v1_tr_00503	5	9.33333333333333	10.6	5.16666666666667	4.375	1.5	1.28571428571429	1.81818181818182
1	FW_v1_tr_00504	7	9.0	6.6	2.16666666666667	2.375	0.7	5.21428571428571	1.09090909090909
6	FW_v1_tr_00505	70	29.3333333333333	49.2	30.3333333333333	33.375	31.6	42.4285714285714	22.3636363636364
1	FW_v1_tr_00506	0	0.0	0.4	0.333333333333333	1.0	1.3	3.42857142857143	3.54545454545455
14	FW_v1_tr_00507	8	15.3333333333333	22.2	5.33333333333333	5.0	2.8	2.21428571428571	1.09090909090909
4	FW_v1_tr_00508	0	0.333333333333333	0.0	2.66666666666667	16.875	15.1	58.1428571428571	45.8181818181818
1	FW_v1_tr_00509	0	0.0	0.0	0.5	2.375	2.7	8.85714285714286	8.36363636363636
1	FW_v1_tr_00510	0	0.333333333333333	3.0	1.5	1.875	3.4	13.0	9.81818181818182
14	FW_v1_tr_00511	0	3.0	1.0	5.33333333333333	11.875	6.1	4.71428571428571	1.27272727272727
5	FW_v1_tr_00512	10	16.6666666666667	29.4	23.8333333333333	6.125	6.0	5.28571428571429	4.36363636363636
1	FW_v1_tr_00513	427	1835.33333333333	2457.8	1827.5	2090.625	1395.5	1885.5	1508.63636363636
14	FW_v1_tr_00514	0	8.33333333333333	15.8	48.1666666666667	44.25	22.0	20.0	10.9090909090909
14	FW_v1_tr_00515	8	6.66666666666667	7.4	7.83333333333333	29.5	39.3	34.5714285714286	15.8181818181818
3	FW_v1_tr_00516	29	48.0	77.8	17.5	11.5	17.5	7.42857142857143	5.81818181818182
1	FW_v1_tr_00517	38	43.3333333333333	59.0	60.8333333333333	90.75	78.2	517.357142857143	348.545454545455
14	FW_v1_tr_00518	0	0.666666666666667	2.8	1.83333333333333	2.75	2.3	8.64285714285714	12.5454545454545
1	FW_v1_tr_00519	0	0.0	0.0	1.33333333333333	0.375	6.5	39.0714285714286	42.2727272727273
1	FW_v1_tr_00520	2	8.66666666666667	8.0	89.5	78.625	56.3	37.7142857142857	30.2727272727273
1	FW_v1_tr_00521	1	9.0	10.6	93.8333333333333	80.875	52.2	34.6428571428571	29.2727272727273
2	FW_v1_tr_00523	6	18.3333333333333	21.8	58.8333333333333	57.25	45.3	60.7857142857143	50.7272727272727
1	FW_v1_tr_00524	1	4.0	0.0	6.66666666666667	6.625	4.6	7.92857142857143	1.72727272727273
5	FW_v1_tr_00525	3	0.333333333333333	1.2	7.16666666666667	9.0	6.6	8.5	9.54545454545454
1	FW_v1_tr_00526	7	31.6666666666667	53.0	274.833333333333	297.625	140.0	81.5	46.3636363636364
1	FW_v1_tr_00527	101	114.333333333333	137.4	28.6666666666667	39.5	26.6	52.9285714285714	68.6363636363636
1	FW_v1_tr_00528	59	30.6666666666667	135.8	11.8333333333333	7.5	3.4	1.57142857142857	0.0
1	FW_v1_tr_00529	12	6.66666666666667	45.4	15.1666666666667	25.5	17.6	91.2142857142857	80.9090909090909
1	FW_v1_tr_00530	9	33.3333333333333	32.4	29.0	38.75	18.6	64.3571428571429	51.4545454545455
2	FW_v1_tr_00531	2	12.0	13.2	19.0	11.5	19.9	9.14285714285714	8.0
2	FW_v1_tr_00532	0	14.3333333333333	10.8	64.0	42.75	29.7	70.6428571428571	55.1818181818182
4	FW_v1_tr_00533	0	31.0	55.0	321.666666666667	335.875	181.1	147.785714285714	77.7272727272727
2	FW_v1_tr_00534	4	20.0	5.2	9.33333333333333	12.125	12.4	5.57142857142857	5.45454545454545
1	FW_v1_tr_00535	14	16.3333333333333	18.2	42.5	33.0	26.0	37.6428571428571	23.8181818181818
1	FW_v1_tr_00536	5	4.66666666666667	13.2	8.5	14.25	6.1	16.6428571428571	8.81818181818182
1	FW_v1_tr_00537	1	8.0	6.2	27.1666666666667	31.375	19.6	26.2142857142857	12.3636363636364
1	FW_v1_tr_00538	9	8.0	4.2	22.5	32.375	21.2	26.5	13.6363636363636
4	FW_v1_tr_00539	15	17.0	7.8	50.6666666666667	82.125	45.9	224.714285714286	168.909090909091
7	FW_v1_tr_00540	1	2.66666666666667	8.6	39.6666666666667	49.0	44.0	24.8571428571429	15.8181818181818
14	FW_v1_tr_00541	28	42.0	23.2	6.16666666666667	4.0	2.0	1.35714285714286	0.818181818181818
1	FW_v1_tr_00542	0	0.0	0.4	3.0	6.625	2.2	38.8571428571429	40.3636363636364
1	FW_v1_tr_00543	41	154.0	185.4	478.5	380.0	328.1	791.857142857143	549.818181818182
2	FW_v1_tr_00544	0	6.66666666666667	7.4	25.8333333333333	23.5	23.3	23.3571428571429	13.5454545454545
1	FW_v1_tr_00545	19	38.3333333333333	62.2	177.0	171.625	115.5	182.214285714286	98.3636363636364
5	FW_v1_tr_00546	7	12.3333333333333	16.0	78.6666666666667	90.625	72.9	67.0714285714286	47.3636363636364
14	FW_v1_tr_00547	0	2.0	14.0	48.1666666666667	69.0	62.6	64.6428571428571	53.1818181818182
6	FW_v1_tr_00548	42	79.6666666666667	94.6	68.0	56.5	19.9	15.2142857142857	9.45454545454546
2	FW_v1_tr_00549	11	12.3333333333333	30.0	71.5	61.5	75.3	59.2142857142857	56.0909090909091
1	FW_v1_tr_00550	14	11.0	22.6	30.6666666666667	50.0	54.0	89.3571428571429	95.0909090909091
6	FW_v1_tr_00551	0	0.0	0.0	0.0	3.375	3.0	5.42857142857143	3.36363636363636
